time,WILLR
2008-10-01,-85.3538
2008-09-30,-50.1068
2008-09-29,-67.9004
2008-09-26,-34.2046
2008-09-25,-29.0515
2008-09-24,-56.3107
2008-09-23,-64.5258
2008-09-22,-58.1777
2008-09-19,-38.4615
2008-09-18,-51.7131
2008-09-17,-90.7923
2008-09-16,-57.5221
2008-09-15,-81.3481
2008-09-12,-46.4451
2008-09-11,-50.8958
2008-09-10,-60.3420
2008-09-09,-84.7720
2008-09-08,-66.4495
2008-09-05,-90.5537
2008-09-04,-99.0521
2008-09-03,-69.0291
2008-09-02,-93.2450
2008-08-29,-95.8182
2008-08-28,-45.8699
2008-08-27,-72.1481
2008-08-26,-85.1852
2008-08-25,-80.4478
2008-08-22,-50.8721
2008-08-21,-82.7131
2008-08-20,-93.7186
2008-08-19,-93.0905
2008-08-18,-85.5326
2008-08-15,-64.8115
2008-08-14,-54.3986
2008-08-13,-74.8654
2008-08-12,-85.2783
2008-08-11,-79.8578
2008-08-08,-26.8122
2008-08-07,-21.2649
2008-08-06,-26.4583
2008-08-05,-42.9167
2008-08-04,-70.2083
2008-08-01,-89.3750
2008-07-31,-53.5390
2008-07-30,-29.8701
2008-07-29,-37.6728
2008-07-28,-42.4297
2008-07-25,-21.7588
2008-07-24,-8.4316
2008-07-23,-7.7661
2008-07-22,-0.0000
2008-07-21,-13.2673
2008-07-18,-1.0597
2008-07-17,-4.8512
2008-07-16,-10.5556
2008-07-15,-16.4557
2008-07-14,-37.4684
2008-07-11,-30.1266
2008-07-10,-16.7089
2008-07-09,-58.8299
2008-07-08,-21.1268
2008-07-07,-46.9122
2008-07-03,-68.1473
2008-07-02,-72.9144
2008-07-01,-71.0726
2008-06-30,-95.7542
2008-06-27,-79.8423
2008-06-26,-94.2006
2008-06-25,-48.8550
2008-06-24,-70.2290
2008-06-23,-76.9874
2008-06-20,-92.0502
2008-06-19,-53.9792
2008-06-18,-78.9644
2008-06-17,-63.7540
2008-06-16,-37.7023
2008-06-13,-49.4624
2008-06-12,-86.1150
2008-06-11,-94.5302
2008-06-10,-68.2968
2008-06-09,-68.9482
2008-06-06,-81.1897
2008-06-05,-23.6025
2008-06-04,-35.0072
2008-06-03,-30.8465
2008-06-02,-37.7331
2008-05-30,-8.0344
2008-05-29,-4.0172
2008-05-28,-0.0000
2008-05-27,-25.9897
2008-05-23,-79.6902
2008-05-22,-71.0843
2008-05-21,-89.6730
2008-05-20,-56.8536
2008-05-19,-27.4181
2008-05-16,-11.8343
2008-05-15,-4.3353
2008-05-14,-15.3494
2008-05-13,-1.7955
2008-05-12,-12.5557
2008-05-09,-21.5392
2008-05-08,-4.8512
2008-05-07,-16.9239
2008-05-06,-47.2727
2008-05-05,-65.2273
2008-05-02,-39.0909
2008-05-01,-30.8889
2008-04-30,-95.5556
2008-04-29,-27.4585
2008-04-28,-34.9894
2008-04-25,-20.2960
2008-04-24,-8.5353
2008-04-23,-14.7524
2008-04-22,-14.0148
2008-04-21,-6.6872
2008-04-18,-6.1728
2008-04-17,-7.0175
2008-04-16,-0.0000
2008-04-15,-38.2463
2008-04-14,-36.1940
2008-04-11,-54.7619
2008-04-10,-7.4830
2008-04-09,-31.8091
2008-04-08,-41.7495
2008-04-07,-48.4375
2008-04-04,-62.4806
2008-04-03,-58.4496
2008-04-02,-77.2093
2008-04-01,-51.1628
2008-03-31,-68.4831
2008-03-28,-73.5211
2008-03-27,-60.1408
2008-03-26,-40.5634
2008-03-25,-25.6338
2008-03-24,-10.2817
2008-03-20,-2.5373
2008-03-19,-23.2836
2008-03-18,-0.3017
2008-03-17,-39.5161
2008-03-14,-44.6758
2008-03-13,-33.7097
2008-03-12,-15.0000
2008-03-11,-2.8986
2008-03-10,-34.5646
2008-03-07,-29.2391
2008-03-06,-37.6374
2008-03-05,-11.3553
2008-03-04,-7.6033
2008-03-03,-19.8347
2008-02-29,-22.8926
2008-02-28,-11.4876
2008-02-27,-1.4050
2008-02-26,-5.8317
2008-02-25,-3.2215
2008-02-22,-20.3187
2008-02-21,-29.6667
2008-02-20,-12.9652
2008-02-19,-47.1789
2008-02-15,-33.2533
2008-02-14,-34.0032
2008-02-13,-6.6736
2008-02-12,-29.2294
2008-02-11,-45.8182
2008-02-08,-68.1353
2008-02-07,-79.2343
2008-02-06,-94.9123
2008-02-05,-40.1835
2008-02-04,-13.4862
2008-02-01,-2.9358
2008-01-31,-9.0813
2008-01-30,-23.0355
2008-01-29,-18.1916
2008-01-28,-30.2476
2008-01-25,-30.4186
2008-01-24,-5.7307
2008-01-23,-6.4050
2008-01-22,-56.8182
2008-01-18,-34.2975
2008-01-17,-52.5146
2008-01-16,-46.3158
2008-01-15,-59.9163
2008-01-14,-54.5525
2008-01-11,-95.4082
2008-01-10,-80.4240
2008-01-09,-92.3486
2008-01-08,-97.2037
2008-01-07,-92.2492
2008-01-04,-94.4492
2008-01-03,-88.7942
2008-01-02,-93.0521
2007-12-31,-49.9389
2007-12-28,-25.6410
2007-12-27,-31.6239
2007-12-26,-7.6923
2007-12-24,-4.3750
2007-12-21,-1.5363
2007-12-20,-24.3750
2007-12-19,-50.9375
2007-12-18,-63.9062
2007-12-17,-91.7187
2007-12-14,-73.4921
2007-12-13,-34.3122
2007-12-12,-29.8300
2007-12-11,-52.7048
2007-12-10,-9.9315
2007-12-07,-13.4118
2007-12-06,-3.5294
2007-12-05,-13.2391
2007-12-04,-32.7785
2007-12-03,-42.8025
2007-11-30,-51.0828
2007-11-29,-11.1111
2007-11-28,-12.9870
2007-11-27,-50.9843
2007-11-26,-77.7972
2007-11-23,-33.1469
2007-11-21,-73.3032
2007-11-20,-71.1204
2007-11-19,-79.4711
2007-11-16,-64.2185
2007-11-15,-72.0046
2007-11-14,-74.5785
2007-11-13,-63.7744
2007-11-12,-86.8380
2007-11-09,-94.0578
2007-11-08,-82.0990
2007-11-07,-96.3510
2007-11-06,-67.2489
2007-11-05,-62.3632
2007-11-02,-31.3800
2007-11-01,-49.1493
2007-10-31,-5.3211
2007-10-30,-55.1773
2007-10-29,-57.2383
2007-10-26,-69.1537
2007-10-25,-79.3987
2007-10-24,-81.0476
2007-10-23,-64.5714
2007-10-22,-77.0476
2007-10-19,-95.0311
2007-10-18,-91.1081
2007-10-17,-77.7018
2007-10-16,-28.7926
2007-10-15,-53.0960
2007-10-12,-56.5015
2007-10-11,-52.7864
2007-10-10,-21.3043
2007-10-09,-28.2609
2007-10-08,-39.7826
2007-10-05,-71.7391
2007-10-04,-85.0000
2007-10-03,-83.9895
2007-10-02,-32.4607
2007-10-01,-10.0642
2007-09-28,-16.6667
2007-09-27,-12.7877
2007-09-26,-21.0526
2007-09-25,-41.8421
2007-09-24,-48.6842
2007-09-21,-34.7368
2007-09-20,-26.4368
2007-09-19,-46.7416
2007-09-18,-47.6404
2007-09-17,-95.2070
2007-09-14,-88.6792
2007-09-13,-55.7875
2007-09-12,-42.3754
2007-09-11,-21.2121
2007-09-10,-42.5620
2007-09-07,-41.3366
2007-09-06,-14.3018
2007-09-05,-10.3696
2007-09-04,-6.4755
2007-08-31,-7.1197
2007-08-30,-7.9545
2007-08-29,-3.6348
2007-08-28,-18.2266
2007-08-27,-4.0394
2007-08-24,-6.9268
2007-08-23,-24.3902
2007-08-22,-41.6126
2007-08-21,-51.0092
2007-08-20,-49.3578
2007-08-17,-33.9450
2007-08-16,-45.0459
2007-08-15,-68.7755
2007-08-14,-51.7421
2007-08-13,-38.0424
2007-08-10,-47.3159
2007-08-09,-86.1030
2007-08-08,-61.8182
2007-08-07,-60.1136
2007-08-06,-56.0227
2007-08-03,-78.7500
2007-08-02,-63.5227
2007-08-01,-77.0455
2007-07-31,-92.8409
2007-07-30,-45.8911
2007-07-27,-30.7692
2007-07-26,-21.3619
2007-07-25,-2.7237
2007-07-24,-9.3258
2007-07-23,-1.1933
2007-07-20,-19.9284
2007-07-19,-7.0295
2007-07-18,-13.5593
2007-07-17,-11.2360
2007-07-16,-6.9597
2007-07-13,-19.0647
2007-07-12,-6.8345
2007-07-11,-10.0719
2007-07-10,-18.5252
2007-07-09,-12.4101
2007-07-06,-11.3309
2007-07-05,-7.9254
2007-07-03,-16.7785
2007-07-02,-68.8356
2007-06-29,-60.6164
2007-06-28,-34.0764
2007-06-27,-37.7672
2007-06-26,-34.3496
2007-06-25,-39.0244
2007-06-22,-52.4390
2007-06-21,-7.9696
2007-06-20,-18.6813
2007-06-19,-3.1373
2007-06-18,-24.4489
2007-06-15,-29.8211
2007-06-14,-59.6831
2007-06-13,-74.4681
2007-06-12,-87.2340
2007-06-11,-72.8314
2007-06-08,-75.2864
2007-06-07,-96.0720
2007-06-06,-99.6212
2007-06-05,-44.6341
2007-06-04,-39.9549
2007-06-01,-33.7054
2007-05-31,-32.3661
2007-05-30,-25.0000
2007-05-29,-47.7679
2007-05-25,-64.0625
2007-05-24,-91.5179
2007-05-23,-56.9124
2007-05-22,-31.0345
2007-05-21,-17.2945
2007-05-18,-0.9926
2007-05-17,-21.3906
2007-05-16,-7.1820
2007-05-15,-26.8382
2007-05-14,-12.8521
2007-05-11,-0.1849
2007-05-10,-7.9102
2007-05-09,-7.2892
2007-05-08,-1.9838
2007-05-07,-6.9024
2007-05-04,-2.5862
2007-05-03,-3.9961
2007-05-02,-10.2603
2007-05-01,-0.0000
2007-04-30,-8.6918
2007-04-27,-6.8045
2007-04-26,-10.2709
2007-04-25,-3.0813
2007-04-24,-23.5432
2007-04-23,-65.3508
2007-04-20,-82.1552
2007-04-19,-92.0765
2007-04-18,-87.7301
2007-04-17,-17.2524
2007-04-16,-26.3889
2007-04-13,-59.6439
2007-04-12,-37.6855
2007-04-11,-52.8190
2007-04-10,-14.2433
2007-04-09,-9.4955
2007-04-05,-7.2327
2007-04-04,-8.3333
2007-04-03,-4.8872
2007-04-02,-26.5487
2007-03-30,-64.0496
2007-03-29,-44.4444
2007-03-28,-55.5556
2007-03-27,-29.1105
2007-03-26,-21.8329
2007-03-23,-21.0243
2007-03-22,-16.7116
2007-03-21,-12.1294
2007-03-20,-12.7273
2007-03-19,-31.2727
2007-03-16,-33.6842
2007-03-15,-29.4737
2007-03-14,-17.9276
2007-03-13,-35.1974
2007-03-12,-26.2431
2007-03-09,-50.3850
2007-03-08,-56.2565
2007-03-07,-51.8173
2007-03-06,-53.1221
2007-03-05,-71.6682
2007-03-02,-80.1491
2007-03-01,-67.4419
2007-02-28,-93.3333
2007-02-27,-83.7349
2007-02-26,-85.2941
2007-02-23,-86.0262
2007-02-22,-62.9442
2007-02-21,-49.6094
2007-02-20,-39.4531
2007-02-16,-53.5156
2007-02-15,-56.2500
2007-02-14,-43.0530
2007-02-13,-76.8274
2007-02-12,-66.0641
2007-02-09,-56.5127
2007-02-08,-19.4175
2007-02-07,-21.5167
2007-02-06,-23.0570
2007-02-05,-1.4151
2007-02-02,-15.5125
2007-02-01,-9.7363
2007-01-31,-14.8148
2007-01-30,-24.0945
2007-01-29,-37.1654
2007-01-26,-54.3307
2007-01-25,-53.3858
2007-01-24,-55.1181
2007-01-23,-60.1575
2007-01-22,-59.6850
2007-01-19,-74.4882
2007-01-18,-36.0697
2007-01-17,-18.9655
2007-01-16,-0.4367
2007-01-12,-24.3243
2007-01-11,-41.2776
2007-01-10,-26.6174
2007-01-09,-4.8059
2007-01-08,-13.1004
2007-01-05,-35.4005
2007-01-04,-12.3711
2007-01-03,-31.3889
2006-12-29,-23.7013
2006-12-28,-15.0350
2006-12-27,-1.0989
2006-12-26,-26.2500
2006-12-22,-39.0625
2006-12-21,-18.4375
2006-12-20,-15.6250
2006-12-19,-12.6214
2006-12-18,-25.1748
2006-12-15,-14.0845
2006-12-14,-6.9632
2006-12-13,-11.7155
2006-12-12,-17.3611
2006-12-11,-27.7027
2006-12-08,-22.7477
2006-12-07,-14.4144
2006-12-06,-16.8919
2006-12-05,-3.8005
2006-12-04,-12.5000
2006-12-01,-77.3481
2006-11-30,-58.8398
2006-11-29,-69.8895
2006-11-28,-74.5856
2006-11-27,-88.7372
2006-11-24,-26.5152
2006-11-22,-20.0758
2006-11-21,-36.7424
2006-11-20,-30.3030
2006-11-17,-8.4343
2006-11-16,-4.7920
2006-11-15,-7.4910
2006-11-14,-0.0000
2006-11-13,-48.6347
2006-11-10,-38.8585
2006-11-09,-20.9238
2006-11-08,-14.1667
2006-11-07,-26.3889
2006-11-06,-4.7619
2006-11-03,-44.0972
2006-11-02,-31.9489
2006-11-01,-26.1128
2006-10-31,-10.3858
2006-10-30,-9.2784
2006-10-27,-20.3498
2006-10-26,-6.5789
2006-10-25,-2.6448
2006-10-24,-6.6667
2006-10-23,-5.6604
2006-10-20,-17.2566
2006-10-19,-22.8512
2006-10-18,-23.2704
2006-10-17,-15.6919
2006-10-16,-14.7351
2006-10-13,-2.7957
2006-10-12,-5.9880
2006-10-11,-15.8911
2006-10-10,-14.3322
2006-10-09,-3.1746
2006-10-06,-25.6000
2006-10-05,-14.7321
2006-10-04,-6.6964
2006-10-03,-76.9784
2006-10-02,-69.0647
2006-09-29,-66.5468
2006-09-28,-64.7482
2006-09-27,-61.1511
2006-09-26,-46.4029
2006-09-25,-64.3885
2006-09-22,-72.8814
2006-09-21,-49.0991
2006-09-20,-8.2589
2006-09-19,-40.1869
2006-09-18,-31.5421
2006-09-15,-15.1869
2006-09-14,-14.3631
2006-09-13,-14.4543
2006-09-12,-6.8966
2006-09-11,-31.6456
2006-09-08,-40.1575
2006-09-07,-81.1388
2006-09-06,-42.9448
2006-09-05,-25.4601
2006-09-01,-8.2822
2006-08-31,-21.7791
2006-08-30,-14.1104
2006-08-29,-1.9370
2006-08-28,-3.6058
2006-08-25,-2.7273
2006-08-24,-12.3690
2006-08-23,-26.4228
2006-08-22,-20.7317
2006-08-21,-14.0244
2006-08-18,-1.4032
2006-08-17,-4.1497
2006-08-16,-4.0623
2006-08-15,-14.2011
2006-08-14,-28.0558
2006-08-11,-66.1309
2006-08-10,-56.0910
2006-08-09,-69.6062
2006-08-08,-71.9231
2006-08-07,-76.1538
2006-08-04,-61.1538
2006-08-03,-39.0000
2006-08-02,-39.3333
2006-08-01,-45.3333
2006-07-31,-1.8868
2006-07-28,-7.4398
2006-07-27,-25.0000
2006-07-26,-28.4065
2006-07-25,-27.0208
2006-07-24,-24.7113
2006-07-21,-50.8083
2006-07-20,-48.6940
2006-07-19,-42.4138
2006-07-18,-73.6207
2006-07-17,-90.6191
2006-07-14,-96.1240
2006-07-13,-91.2766
2006-07-12,-82.2102
2006-07-11,-66.6667
2006-07-10,-69.9248
2006-07-07,-85.4251
2006-07-06,-17.8138
2006-07-05,-31.6000
2006-07-03,-21.6000
2006-06-30,-69.6000
2006-06-29,-38.8000
2006-06-28,-81.6176
2006-06-27,-87.3984
2006-06-26,-82.3232
2006-06-23,-85.7143
2006-06-22,-81.1224
2006-06-21,-45.2297
2006-06-20,-68.9223
2006-06-19,-76.9424
2006-06-16,-69.9248
2006-06-15,-54.6366
2006-06-14,-76.6990
2006-06-13,-95.6311
2006-06-12,-93.5867
2006-06-09,-70.0713
2006-06-08,-93.3492
2006-06-07,-73.5772
2006-06-06,-55.0000
2006-06-05,-97.3913
2006-06-02,-77.3913
2006-06-01,-28.0851
2006-05-31,-71.9775
2006-05-30,-72.7059
2006-05-26,-58.8235
2006-05-25,-75.6930
2006-05-24,-83.3689
2006-05-23,-82.3028
2006-05-22,-85.5478
2006-05-19,-81.5789
2006-05-18,-82.7869
2006-05-17,-90.6367
2006-05-16,-80.9524
2006-05-15,-40.2879
2006-05-12,-65.4678
2006-05-11,-52.8671
2006-05-10,-49.5853
2006-05-09,-35.8996
2006-05-08,-43.2143
2006-05-05,-43.0303
2006-05-04,-59.6970
2006-05-03,-51.5152
2006-05-02,-60.0000
2006-05-01,-65.7576
2006-04-28,-62.4242
2006-04-27,-15.7576
2006-04-26,-19.2878
2006-04-25,-39.4659
2006-04-24,-56.0831
2006-04-21,-69.4362
2006-04-20,-62.3306
2006-04-19,-67.8010
2006-04-18,-29.8429
2006-04-17,-73.5602
2006-04-13,-64.6597
2006-04-12,-96.8586
2006-04-11,-88.9189
2006-04-10,-95.9184
2006-04-07,-87.5556
2006-04-06,-28.4444
2006-04-05,-12.4444
2006-04-04,-49.5968
2006-04-03,-69.1756
2006-03-31,-90.3226
2006-03-30,-64.1577
2006-03-29,-66.6667
2006-03-28,-94.8148
2006-03-27,-54.2614
2006-03-24,-46.0452
2006-03-23,-45.2020
2006-03-22,-12.8878
2006-03-21,-24.8945
2006-03-20,-4.6154
2006-03-17,-11.7949
2006-03-16,-20.9412
2006-03-15,-8.9412
2006-03-14,-3.1609
2006-03-13,-16.2630
2006-03-10,-24.8175
2006-03-09,-38.8664
2006-03-08,-22.0096
2006-03-07,-63.5514
2006-03-06,-77.1028
2006-03-03,-78.9720
2006-03-02,-81.0427
2006-03-01,-90.2062
2006-02-28,-72.6804
2006-02-27,-62.1359
2006-02-24,-87.8641
2006-02-23,-70.9544
2006-02-22,-23.2365
2006-02-21,-50.2530
2006-02-17,-37.7966
2006-02-16,-31.4972
2006-02-15,-33.3870
2006-02-14,-28.6792
2006-02-13,-48.3653
2006-02-10,-21.4105
2006-02-09,-49.5767
2006-02-08,-37.4622
2006-02-07,-78.2477
2006-02-06,-82.4773
2006-02-03,-90.0794
2006-02-02,-64.0845
2006-02-01,-58.6124
2006-01-31,-75.7238
2006-01-30,-68.3742
2006-01-27,-89.5377
2006-01-26,-96.8370
2006-01-25,-92.8571
2006-01-24,-98.7531
2006-01-23,-87.4036
2006-01-20,-97.0899
2006-01-19,-48.1270
2006-01-18,-14.1404
2006-01-17,-48.1043
2006-01-13,-44.0758
2006-01-12,-34.5972
2006-01-11,-20.3791
2006-01-10,-22.7488
2006-01-09,-30.8057
2006-01-06,-1.8957
2006-01-05,-54.2005
2006-01-04,-69.1057
2006-01-03,-66.1247
2005-12-30,-78.2313
2005-12-29,-86.0656
2005-12-28,-59.8361
2005-12-27,-67.2535
2005-12-23,-73.1569
2005-12-22,-78.0718
2005-12-21,-84.5255
2005-12-20,-94.6565
2005-12-19,-98.4869
2005-12-16,-91.3529
2005-12-15,-89.1213
2005-12-14,-97.4175
2005-12-13,-96.7290
2005-12-12,-95.2153
2005-12-09,-82.2715
2005-12-08,-74.6177
2005-12-07,-54.7085
2005-12-06,-26.1438
2005-12-05,-49.3464
2005-12-02,-42.1569
2005-12-01,-17.4641
2005-11-30,-22.8571
2005-11-29,-14.2132
2005-11-28,-5.9259
2005-11-25,-11.0075
2005-11-23,-8.3216
2005-11-22,-1.5571
2005-11-21,-12.4561
2005-11-18,-4.0351
2005-11-17,-1.9231
2005-11-16,-0.7319
2005-11-15,-6.7846
2005-11-14,-14.0551
2005-11-11,-6.6007
2005-11-10,-7.7633
2005-11-09,-29.5005
2005-11-08,-20.8730
2005-11-07,-9.8551
2005-11-04,-27.5362
2005-11-03,-32.2857
2005-11-02,-84.8238
2005-11-01,-70.5405
2005-10-31,-66.3415
2005-10-28,-77.5610
2005-10-27,-76.3333
2005-10-26,-57.0000
2005-10-25,-41.3333
2005-10-24,-37.6667
2005-10-21,-36.0795
2005-10-20,-31.7073
2005-10-19,-7.2881
2005-10-18,-18.9831
2005-10-17,-19.2946
2005-10-14,-24.2739
2005-10-13,-27.3859
2005-10-12,-27.5934
2005-10-11,-6.0440
2005-10-10,-17.2065
2005-10-07,-21.3656
2005-10-06,-38.9868
2005-10-05,-36.3436
2005-10-04,-29.9559
2005-10-03,-4.0872
2005-09-30,-9.1160
2005-09-29,-5.2486
2005-09-28,-30.9140
2005-09-27,-76.2864
2005-09-26,-89.4737
2005-09-23,-85.4470
2005-09-22,-81.0811
2005-09-21,-95.9916
2005-09-20,-97.9885
2005-09-19,-86.4516
2005-09-16,-67.1698
2005-09-15,-75.8123
2005-09-14,-58.8448
2005-09-13,-49.0975
2005-09-12,-22.7437
2005-09-09,-12.8631
2005-09-08,-39.4191
2005-09-07,-46.4052
2005-09-06,-55.7895
2005-09-02,-97.0075
2005-09-01,-95.0125
2005-08-31,-78.4483
2005-08-30,-81.4493
2005-08-29,-58.2609
2005-08-26,-96.1165
2005-08-25,-85.5513
2005-08-24,-79.6078
2005-08-23,-61.6822
2005-08-22,-43.9252
2005-08-19,-38.9408
2005-08-18,-89.0966
2005-08-17,-85.4890
2005-08-16,-92.8082
2005-08-15,-62.9167
2005-08-12,-76.1506
2005-08-11,-56.4854
2005-08-10,-97.5490
2005-08-09,-33.9908
2005-08-08,-48.7654
2005-08-05,-64.8045
2005-08-04,-82.9670
2005-08-03,-41.5888
2005-08-02,-76.7442
2005-08-01,-73.0435
2005-07-29,-48.1050
2005-07-28,-36.4903
2005-07-27,-34.5404
2005-07-26,-25.0633
2005-07-25,-15.3457
2005-07-22,-10.1669
2005-07-21,-8.9084
2005-07-20,-5.0445
2005-07-19,-13.1653
2005-07-18,-21.7791
2005-07-15,-4.3073
2005-07-14,-2.9070
2005-07-13,-3.9062
2005-07-12,-6.3920
2005-07-11,-9.2257
2005-07-08,-3.6244
2005-07-07,-3.6765
2005-07-06,-41.5842
2005-07-05,-66.8317
2005-07-01,-69.8020
2005-06-30,-82.4766
2005-06-29,-70.0935
2005-06-28,-56.7757
2005-06-27,-91.0165
2005-06-24,-99.7319
2005-06-23,-63.9118
2005-06-22,-13.7741
2005-06-21,-36.3636
2005-06-20,-32.5069
2005-06-17,-36.9146
2005-06-16,-6.3492
2005-06-15,-33.1307
2005-06-14,-76.7647
2005-06-13,-72.0588
2005-06-10,-80.2941
2005-06-09,-78.5933
2005-06-08,-94.0767
2005-06-07,-95.3488
2005-06-06,-96.8992
2005-06-03,-73.3906
2005-06-02,-11.7409
2005-06-01,-27.1186
2005-05-31,-48.4919
2005-05-27,-11.8681
2005-05-26,-9.7656
2005-05-25,-31.9066
2005-05-24,-35.6031
2005-05-23,-21.9844
2005-05-20,-23.9300
2005-05-19,-9.3385
2005-05-18,-28.5579
2005-05-17,-66.8701
2005-05-16,-65.9447
2005-05-13,-87.7845
2005-05-12,-97.7790
2005-05-11,-85.7222
2005-05-10,-94.6535
2005-05-09,-84.7036
2005-05-06,-65.2709
2005-05-05,-53.8144
2005-05-04,-4.6771
2005-05-03,-15.0735
2005-05-02,-14.3382
2005-04-29,-23.2203
2005-04-28,-48.0154
2005-04-27,-61.6519
2005-04-26,-74.6498
2005-04-25,-80.8200
2005-04-22,-84.9777
2005-04-21,-87.0560
2005-04-20,-99.0778
2005-04-19,-98.3723
2005-04-18,-96.4059
2005-04-15,-97.4108
2005-04-14,-97.9493
2005-04-13,-95.6117
2005-04-12,-91.1988
2005-04-11,-98.0600
2005-04-08,-97.6526
2005-04-07,-90.7104
2005-04-06,-90.3733
2005-04-05,-87.6000
2005-04-04,-57.6000
2005-04-01,-49.4382
2005-03-31,-9.8425
2005-03-30,-37.4016
2005-03-29,-52.5157
2005-03-28,-38.6792
2005-03-24,-51.5060
2005-03-23,-61.4555
2005-03-22,-89.5141
2005-03-21,-89.2583
2005-03-18,-95.1407
2005-03-17,-95.4023
2005-03-16,-86.4865
2005-03-15,-92.8854
2005-03-14,-72.3320
2005-03-11,-87.7470
2005-03-10,-61.6822
2005-03-09,-64.4860
2005-03-08,-73.3945
2005-03-07,-97.7064
2005-03-04,-69.6296
2005-03-03,-73.2087
2005-03-02,-59.9415
2005-03-01,-48.8304
2005-02-28,-69.8830
2005-02-25,-63.4503
2005-02-24,-68.1287
2005-02-23,-83.9181
2005-02-22,-96.7153
2005-02-18,-63.6704
2005-02-17,-45.6929
2005-02-16,-13.1086
2005-02-15,-19.7628
2005-02-14,-49.8024
2005-02-11,-60.4743
2005-02-10,-81.8182
2005-02-09,-59.7556
2005-02-08,-17.0520
2005-02-07,-10.6936
2005-02-04,-6.9697
2005-02-03,-27.8351
2005-02-02,-1.7182
2005-02-01,-34.7709
2005-01-31,-49.2308
2005-01-28,-62.8205
2005-01-27,-88.6555
2005-01-26,-95.7207
2005-01-25,-90.3153
2005-01-24,-99.3243
2005-01-21,-96.7177
2005-01-20,-90.8676
2005-01-19,-96.5306
2005-01-18,-72.2793
2005-01-14,-90.0901
2005-01-13,-86.1111
2005-01-12,-77.1825
2005-01-11,-93.3941
2005-01-10,-88.6010
2005-01-07,-91.4601
2005-01-06,-95.0820
2005-01-05,-96.2963
2005-01-04,-92.6641
2005-01-03,-49.0909
2004-12-31,-15.0000
2004-12-30,-25.0000
2004-12-29,-15.7447
2004-12-28,-10.6383
2004-12-27,-31.4010
2004-12-23,-20.7729
2004-12-22,-22.1311
2004-12-21,-46.3115
2004-12-20,-66.9291
2004-12-17,-80.7087
2004-12-16,-31.4961
2004-12-15,-33.3333
2004-12-14,-24.8677
2004-12-13,-44.8878
2004-12-10,-39.4015
2004-12-09,-18.4539
2004-12-08,-39.9002
2004-12-07,-53.6160
2004-12-06,-6.1497
2004-12-03,-15.8501
2004-12-02,-38.9313
2004-12-01,-30.3644
2004-11-30,-96.7611
2004-11-29,-45.7490
2004-11-26,-77.3279
2004-11-24,-37.8641
2004-11-23,-36.3881
2004-11-22,-40.9704
2004-11-19,-52.7845
2004-11-18,-34.7113
2004-11-17,-19.5497
2004-11-16,-20.7293
2004-11-15,-1.1990
2004-11-12,-2.7943
2004-11-11,-6.6758
2004-11-10,-12.4974
2004-11-09,-10.3198
2004-11-08,-5.8721
2004-11-05,-3.8647
2004-11-04,-5.9150
2004-11-03,-15.1844
2004-11-02,-19.0840
2004-11-01,-14.8036
2004-10-29,-8.6957
2004-10-28,-12.8763
2004-10-27,-4.5151
2004-10-26,-13.4191
2004-10-25,-23.8971
2004-10-22,-43.0147
2004-10-21,-29.9632
2004-10-20,-16.7279
2004-10-19,-6.6176
2004-10-18,-57.2178
2004-10-15,-85.5263
2004-10-14,-87.3684
2004-10-13,-85.0136
2004-10-12,-53.1646
2004-10-11,-34.8341
2004-10-08,-32.9384
2004-10-07,-15.7407
2004-10-06,-1.2346
2004-10-05,-16.0494
2004-10-04,-19.3416
2004-10-01,-6.9519
2004-09-30,-23.3129
2004-09-29,-53.2258
2004-09-28,-66.6667
2004-09-27,-75.2688
2004-09-24,-70.5446
2004-09-23,-84.1584
2004-09-22,-95.4984
2004-09-21,-65.0000
2004-09-20,-58.9552
2004-09-17,-46.3855
2004-09-16,-33.8192
2004-09-15,-26.5306
2004-09-14,-15.4270
2004-09-13,-21.7631
2004-09-10,-7.1642
2004-09-09,-11.1465
2004-09-08,-22.7273
2004-09-07,-26.2570
2004-09-03,-58.8889
2004-09-02,-48.8889
2004-09-01,-68.3333
2004-08-31,-40.4255
2004-08-30,-55.8511
2004-08-27,-26.2887
2004-08-26,-25.8503
2004-08-25,-10.7042
2004-08-24,-20.8451
2004-08-23,-22.5352
2004-08-20,-2.8986
2004-08-19,-13.3333
2004-08-18,-25.4741
2004-08-17,-53.1069
2004-08-16,-55.0204
2004-08-13,-62.0896
2004-08-12,-94.1641
2004-08-11,-81.1145
2004-08-10,-51.1740
2004-08-09,-84.3388
2004-08-06,-98.4177
2004-08-05,-76.2069
2004-08-04,-49.3103
2004-08-03,-58.2759
2004-08-02,-24.4828
2004-07-30,-11.0000
2004-07-29,-15.3061
2004-07-28,-36.0000
2004-07-27,-35.1429
2004-07-26,-57.7143
2004-07-23,-61.2466
2004-07-22,-28.4553
2004-07-21,-49.0515
2004-07-20,-4.2345
2004-07-19,-43.2024
2004-07-16,-79.1768
2004-07-15,-88.0478
2004-07-14,-86.0236
2004-07-13,-63.9764
2004-07-12,-76.3889
2004-07-09,-94.3452
2004-07-08,-99.0463
2004-07-07,-94.8893
2004-07-06,-90.1554
2004-07-02,-89.1954
2004-07-01,-78.6207
2004-06-30,-86.0248
2004-06-29,-87.1287
2004-06-28,-87.7193
2004-06-25,-73.1278
